run_id,dataset_id,mode,task_type,target_column,model_name,model_category,parameters,selected_features,preprocessing,metrics,instruction,status,error_details,train_time,inference_time,extra_metadata
1b7927ca-ebdd-423f-bb79-df8442638c85,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,IsolationForest,unsupervised,"{'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'n_jobs': None, 'random_state': 42, 'verbose': 0, 'warm_start': False}","['user_id', 'sleep_quality_score', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.05285811542796008, 'davies_bouldin_score': 8.031583731901415, 'calinski_harabasz_score': 2.7097279010658357, 'cluster_count': 2}","For an unsupervised dataset with normalized features, IsolationForest achieved silhouette score 0.05.",success,,0.089352,0.008952,{'feature_set_size': 3}
0d4c7f62-d8ee-4f97-9b21-914355362b2c,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,PCA,unsupervised,"{'copy': True, 'iterated_power': 'auto', 'n_components': 2, 'n_oversamples': 10, 'power_iteration_normalizer': 'auto', 'random_state': None, 'svd_solver': 'auto', 'tol': 0.0, 'whiten': False}","['user_id', 'sleep_quality_score', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'explained_variance_ratio': [0.36449095063057646, 0.3462204019799717], 'explained_variance': 0.7107113526105482}","For an unsupervised dataset, PCA produced valid structure and evaluated clustering metrics with features user_id, sleep_quality_score, caffeine_intake_cups.",success,,0.000681,0.000428,{'feature_set_size': 3}
bf345ef6-363f-4140-8bc9-49de2e839205,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,KMeans,unsupervised,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 'auto', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.23310869662605635, 'davies_bouldin_score': 1.637485532764626, 'calinski_harabasz_score': 65.05942785347459, 'cluster_count': 2}","For an unsupervised dataset with normalized features, KMeans achieved silhouette score 0.23.",success,,0.002071,0.003832,{'feature_set_size': 3}
69f83619-df72-45ef-965c-c431019ae752,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,DBSCAN,unsupervised,"{'algorithm': 'auto', 'eps': 0.5, 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'min_samples': 5, 'n_jobs': None, 'p': None}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': -0.14383971304904603, 'davies_bouldin_score': 1.7597241100136192, 'calinski_harabasz_score': 6.270330550280596, 'cluster_count': 10}","For an unsupervised dataset with normalized features, DBSCAN achieved silhouette score -0.14.",success,,0.002281,0.006692,{'feature_set_size': 3}
069c1d00-5507-4932-bdd0-3553f0ea4c3f,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,AgglomerativeClustering,unsupervised,"{'compute_distances': False, 'compute_full_tree': 'auto', 'connectivity': None, 'distance_threshold': None, 'linkage': 'ward', 'memory': None, 'metric': 'euclidean', 'n_clusters': 2}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.19064694708496593, 'davies_bouldin_score': 1.8982789049096487, 'calinski_harabasz_score': 49.2797086475161, 'cluster_count': 2}","For an unsupervised dataset with normalized features, AgglomerativeClustering achieved silhouette score 0.19.",success,,0.001966,0.004543,{'feature_set_size': 3}
2a157f59-0d00-4cf2-9ce4-34c5147ac04b,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,GaussianMixture,unsupervised,"{'covariance_type': 'full', 'init_params': 'kmeans', 'max_iter': 100, 'means_init': None, 'n_components': 2, 'n_init': 1, 'precisions_init': None, 'random_state': 42, 'reg_covar': 1e-06, 'tol': 0.001, 'verbose': 0, 'verbose_interval': 10, 'warm_start': False, 'weights_init': None}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.23211769736288898, 'davies_bouldin_score': 1.6416750708046386, 'calinski_harabasz_score': 64.50455207107919, 'cluster_count': 2}","For an unsupervised dataset with normalized features, GaussianMixture achieved silhouette score 0.23.",success,,0.004631,0.005895,{'feature_set_size': 3}
53336b67-d638-4bba-924f-33361fff3e62,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,Birch,unsupervised,"{'branching_factor': 50, 'compute_labels': True, 'copy': 'deprecated', 'n_clusters': 2, 'threshold': 0.5}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.1850081185512968, 'davies_bouldin_score': 1.92075105192181, 'calinski_harabasz_score': 47.76798693671525, 'cluster_count': 2}","For an unsupervised dataset with normalized features, Birch achieved silhouette score 0.19.",success,,0.003643,0.004357,{'feature_set_size': 3}
8425e376-7c32-41c4-b9df-a9e0f0ac5831,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,OPTICS,unsupervised,"{'algorithm': 'auto', 'cluster_method': 'xi', 'eps': None, 'leaf_size': 30, 'max_eps': inf, 'memory': None, 'metric': 'minkowski', 'metric_params': None, 'min_cluster_size': None, 'min_samples': 5, 'n_jobs': None, 'p': 2, 'predecessor_correction': True, 'xi': 0.05}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': -0.16018727978354988, 'davies_bouldin_score': 1.5881736081836757, 'calinski_harabasz_score': 6.291735700404996, 'cluster_count': 11}","For an unsupervised dataset with normalized features, OPTICS achieved silhouette score -0.16.",success,,0.123712,0.006573,{'feature_set_size': 3}
d596b936-dda7-4696-9c8c-8ea8f968cf46,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,MeanShift,unsupervised,"{'bandwidth': None, 'bin_seeding': False, 'cluster_all': True, 'max_iter': 300, 'min_bin_freq': 1, 'n_jobs': None, 'seeds': None}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}",{},"For an unsupervised dataset, MeanShift produced valid structure and evaluated clustering metrics with features user_id, sleep_quality_score, physical_activity_minutes.",success,,0.53358,1.7e-05,{'feature_set_size': 3}
7f7b240e-41ed-4790-bdf3-78374290dfe6,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,SpectralClustering,unsupervised,"{'affinity': 'rbf', 'assign_labels': 'kmeans', 'coef0': 1, 'degree': 3, 'eigen_solver': None, 'eigen_tol': 'auto', 'gamma': 1.0, 'kernel_params': None, 'n_clusters': 2, 'n_components': None, 'n_init': 10, 'n_jobs': None, 'n_neighbors': 10, 'random_state': 42, 'verbose': False}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.2454426236554443, 'davies_bouldin_score': 1.5888272969824182, 'calinski_harabasz_score': 66.37197392139464, 'cluster_count': 2}","For an unsupervised dataset with normalized features, SpectralClustering achieved silhouette score 0.25.",success,,0.008628,0.002942,{'feature_set_size': 3}
c27b54f1-5060-4626-b08b-43f7c1096448,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,IsolationForest,unsupervised,"{'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'n_jobs': None, 'random_state': 42, 'verbose': 0, 'warm_start': False}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.08839667158101747, 'davies_bouldin_score': 26.210334736293888, 'calinski_harabasz_score': 0.2755749620774371, 'cluster_count': 2}","For an unsupervised dataset with normalized features, IsolationForest achieved silhouette score 0.09.",success,,0.08916,0.008851,{'feature_set_size': 3}
a9a1af64-c63c-49c6-9dd5-4f49c482d30d,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,PCA,unsupervised,"{'copy': True, 'iterated_power': 'auto', 'n_components': 2, 'n_oversamples': 10, 'power_iteration_normalizer': 'auto', 'random_state': None, 'svd_solver': 'auto', 'tol': 0.0, 'whiten': False}","['user_id', 'sleep_quality_score', 'physical_activity_minutes']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'physical_activity_minutes'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'explained_variance_ratio': [0.3738415992208838, 0.32459333117970307], 'explained_variance': 0.6984349304005868}","For an unsupervised dataset, PCA produced valid structure and evaluated clustering metrics with features user_id, sleep_quality_score, physical_activity_minutes.",success,,0.000775,0.000443,{'feature_set_size': 3}
6c411c1c-a4c3-4b0b-bb9c-77c749d77e9c,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,KMeans,unsupervised,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 'auto', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.22165725997729996, 'davies_bouldin_score': 1.7048600553509305, 'calinski_harabasz_score': 60.028665535308136, 'cluster_count': 2}","For an unsupervised dataset with normalized features, KMeans achieved silhouette score 0.22.",success,,0.00145,0.003314,{'feature_set_size': 3}
92539b95-894c-4301-8e97-34fe1b13d070,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,DBSCAN,unsupervised,"{'algorithm': 'auto', 'eps': 0.5, 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'min_samples': 5, 'n_jobs': None, 'p': None}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': -0.12711379792185049, 'davies_bouldin_score': 2.2042809264319, 'calinski_harabasz_score': 6.284465956173863, 'cluster_count': 10}","For an unsupervised dataset with normalized features, DBSCAN achieved silhouette score -0.13.",success,,0.001312,0.00465,{'feature_set_size': 3}
77e0279e-205c-443a-8869-9382a1546c94,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,AgglomerativeClustering,unsupervised,"{'compute_distances': False, 'compute_full_tree': 'auto', 'connectivity': None, 'distance_threshold': None, 'linkage': 'ward', 'memory': None, 'metric': 'euclidean', 'n_clusters': 2}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.22086386946799966, 'davies_bouldin_score': 1.6501948466997238, 'calinski_harabasz_score': 59.68434031354715, 'cluster_count': 2}","For an unsupervised dataset with normalized features, AgglomerativeClustering achieved silhouette score 0.22.",success,,0.001374,0.003373,{'feature_set_size': 3}
1041ad8a-5624-4251-8a56-998aa0170f1a,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,GaussianMixture,unsupervised,"{'covariance_type': 'full', 'init_params': 'kmeans', 'max_iter': 100, 'means_init': None, 'n_components': 2, 'n_init': 1, 'precisions_init': None, 'random_state': 42, 'reg_covar': 1e-06, 'tol': 0.001, 'verbose': 0, 'verbose_interval': 10, 'warm_start': False, 'weights_init': None}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.21878903180287104, 'davies_bouldin_score': 1.7201943464874054, 'calinski_harabasz_score': 58.1706049838991, 'cluster_count': 2}","For an unsupervised dataset with normalized features, GaussianMixture achieved silhouette score 0.22.",success,,0.002952,0.003716,{'feature_set_size': 3}
172df85d-7ed4-4371-bbe1-f7a3d50e25b4,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,Birch,unsupervised,"{'branching_factor': 50, 'compute_labels': True, 'copy': 'deprecated', 'n_clusters': 2, 'threshold': 0.5}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.21853621569419848, 'davies_bouldin_score': 1.7272642504385525, 'calinski_harabasz_score': 58.59581559400381, 'cluster_count': 2}","For an unsupervised dataset with normalized features, Birch achieved silhouette score 0.22.",success,,0.002673,0.00369,{'feature_set_size': 3}
c75a82b1-31c8-4550-b5a9-4644cc576575,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,OPTICS,unsupervised,"{'algorithm': 'auto', 'cluster_method': 'xi', 'eps': None, 'leaf_size': 30, 'max_eps': inf, 'memory': None, 'metric': 'minkowski', 'metric_params': None, 'min_cluster_size': None, 'min_samples': 5, 'n_jobs': None, 'p': 2, 'predecessor_correction': True, 'xi': 0.05}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': -0.1507263936378864, 'davies_bouldin_score': 2.0651389232969506, 'calinski_harabasz_score': 6.337556131186654, 'cluster_count': 11}","For an unsupervised dataset with normalized features, OPTICS achieved silhouette score -0.15.",success,,0.196538,0.006499,{'feature_set_size': 3}
d8131989-db67-4a60-86b2-e171885ab5e4,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,MeanShift,unsupervised,"{'bandwidth': None, 'bin_seeding': False, 'cluster_all': True, 'max_iter': 300, 'min_bin_freq': 1, 'n_jobs': None, 'seeds': None}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}",{},"For an unsupervised dataset, MeanShift produced valid structure and evaluated clustering metrics with features user_id, sleep_quality_score, notifications_received_per_day.",success,,0.397772,1.8e-05,{'feature_set_size': 3}
a3a0d7c2-99f1-4f58-bb8b-9b626e5abb91,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,SpectralClustering,unsupervised,"{'affinity': 'rbf', 'assign_labels': 'kmeans', 'coef0': 1, 'degree': 3, 'eigen_solver': None, 'eigen_tol': 'auto', 'gamma': 1.0, 'kernel_params': None, 'n_clusters': 2, 'n_components': None, 'n_init': 10, 'n_jobs': None, 'n_neighbors': 10, 'random_state': 42, 'verbose': False}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.23553130539572553, 'davies_bouldin_score': 1.6601091794432854, 'calinski_harabasz_score': 59.88853970875756, 'cluster_count': 2}","For an unsupervised dataset with normalized features, SpectralClustering achieved silhouette score 0.24.",success,,0.007903,0.002847,{'feature_set_size': 3}
d496474c-f76b-485b-94e6-1abe7a5d64ce,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,IsolationForest,unsupervised,"{'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'n_jobs': None, 'random_state': 42, 'verbose': 0, 'warm_start': False}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.10581791606250845, 'davies_bouldin_score': 27.596276817420197, 'calinski_harabasz_score': 0.24773281681499362, 'cluster_count': 2}","For an unsupervised dataset with normalized features, IsolationForest achieved silhouette score 0.11.",success,,0.086896,0.008839,{'feature_set_size': 3}
f12300e9-d86b-4836-b09e-d6b250bda48e,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,PCA,unsupervised,"{'copy': True, 'iterated_power': 'auto', 'n_components': 2, 'n_oversamples': 10, 'power_iteration_normalizer': 'auto', 'random_state': None, 'svd_solver': 'auto', 'tol': 0.0, 'whiten': False}","['user_id', 'sleep_quality_score', 'notifications_received_per_day']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'notifications_received_per_day'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'explained_variance_ratio': [0.36653036943535106, 0.3393973091941778], 'explained_variance': 0.7059276786295289}","For an unsupervised dataset, PCA produced valid structure and evaluated clustering metrics with features user_id, sleep_quality_score, notifications_received_per_day.",success,,0.000727,0.000426,{'feature_set_size': 3}
120e729b-758b-4ab3-b4bd-7bf2644821d5,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,KMeans,unsupervised,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 'auto', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.4250268897819901, 'davies_bouldin_score': 0.9515079827836913, 'calinski_harabasz_score': 187.7974513030952, 'cluster_count': 2}","For an unsupervised dataset with normalized features, KMeans achieved silhouette score 0.43.",success,,0.001344,0.003166,{'feature_set_size': 3}
018ad528-50e4-488f-82f1-89f155005474,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,DBSCAN,unsupervised,"{'algorithm': 'auto', 'eps': 0.5, 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'min_samples': 5, 'n_jobs': None, 'p': None}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.0916567967081808, 'davies_bouldin_score': 3.0371336990818705, 'calinski_harabasz_score': 29.569447096853153, 'cluster_count': 8}","For an unsupervised dataset with normalized features, DBSCAN achieved silhouette score 0.09.",success,,0.0018,0.005305,{'feature_set_size': 3}
81ddc256-61e1-4fbe-b1fc-d73b953038d0,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,AgglomerativeClustering,unsupervised,"{'compute_distances': False, 'compute_full_tree': 'auto', 'connectivity': None, 'distance_threshold': None, 'linkage': 'ward', 'memory': None, 'metric': 'euclidean', 'n_clusters': 2}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.4199792531244654, 'davies_bouldin_score': 0.9567528821239162, 'calinski_harabasz_score': 183.72925866535883, 'cluster_count': 2}","For an unsupervised dataset with normalized features, AgglomerativeClustering achieved silhouette score 0.42.",success,,0.001545,0.003781,{'feature_set_size': 3}
82430e22-1562-475f-92fa-88bed0c0f53c,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,GaussianMixture,unsupervised,"{'covariance_type': 'full', 'init_params': 'kmeans', 'max_iter': 100, 'means_init': None, 'n_components': 2, 'n_init': 1, 'precisions_init': None, 'random_state': 42, 'reg_covar': 1e-06, 'tol': 0.001, 'verbose': 0, 'verbose_interval': 10, 'warm_start': False, 'weights_init': None}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.33722225255046234, 'davies_bouldin_score': 1.0833098274715853, 'calinski_harabasz_score': 132.89138163504606, 'cluster_count': 2}","For an unsupervised dataset with normalized features, GaussianMixture achieved silhouette score 0.34.",success,,0.00679,0.005216,{'feature_set_size': 3}
6c90d828-4339-4117-be8d-454b71e0db84,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,Birch,unsupervised,"{'branching_factor': 50, 'compute_labels': True, 'copy': 'deprecated', 'n_clusters': 2, 'threshold': 0.5}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.4107685302237219, 'davies_bouldin_score': 0.973231651440218, 'calinski_harabasz_score': 177.73570388913615, 'cluster_count': 2}","For an unsupervised dataset with normalized features, Birch achieved silhouette score 0.41.",success,,0.003833,0.00447,{'feature_set_size': 3}
d7078bd9-4ede-4519-a063-1c1019c63872,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,OPTICS,unsupervised,"{'algorithm': 'auto', 'cluster_method': 'xi', 'eps': None, 'leaf_size': 30, 'max_eps': inf, 'memory': None, 'metric': 'minkowski', 'metric_params': None, 'min_cluster_size': None, 'min_samples': 5, 'n_jobs': None, 'p': 2, 'predecessor_correction': True, 'xi': 0.05}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': -0.0475614210427493, 'davies_bouldin_score': 1.9242986197646528, 'calinski_harabasz_score': 13.389363402751957, 'cluster_count': 13}","For an unsupervised dataset with normalized features, OPTICS achieved silhouette score -0.05.",success,,0.123037,0.006854,{'feature_set_size': 3}
15e12933-3988-453b-a012-442814905938,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,MeanShift,unsupervised,"{'bandwidth': None, 'bin_seeding': False, 'cluster_all': True, 'max_iter': 300, 'min_bin_freq': 1, 'n_jobs': None, 'seeds': None}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.40995495843410634, 'davies_bouldin_score': 0.9706116271165749, 'calinski_harabasz_score': 177.78665967653575, 'cluster_count': 2}","For an unsupervised dataset with normalized features, MeanShift achieved silhouette score 0.41.",success,,0.311463,0.002994,{'feature_set_size': 3}
63c10b3c-ff4e-4c05-835d-d7fa041f6162,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,SpectralClustering,unsupervised,"{'affinity': 'rbf', 'assign_labels': 'kmeans', 'coef0': 1, 'degree': 3, 'eigen_solver': None, 'eigen_tol': 'auto', 'gamma': 1.0, 'kernel_params': None, 'n_clusters': 2, 'n_components': None, 'n_init': 10, 'n_jobs': None, 'n_neighbors': 10, 'random_state': 42, 'verbose': False}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.424922577546888, 'davies_bouldin_score': 0.9510504736670823, 'calinski_harabasz_score': 187.76184356452174, 'cluster_count': 2}","For an unsupervised dataset with normalized features, SpectralClustering achieved silhouette score 0.42.",success,,0.006617,0.002846,{'feature_set_size': 3}
fc435331-dd1a-49f9-a781-7c37ad107a21,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,IsolationForest,unsupervised,"{'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'n_jobs': None, 'random_state': 42, 'verbose': 0, 'warm_start': False}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.13612646166688963, 'davies_bouldin_score': 6.119723540348682, 'calinski_harabasz_score': 4.847487729251752, 'cluster_count': 2}","For an unsupervised dataset with normalized features, IsolationForest achieved silhouette score 0.14.",success,,0.08066,0.007695,{'feature_set_size': 3}
c1359141-31e5-47c8-aae4-812a00cb9aa4,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,PCA,unsupervised,"{'copy': True, 'iterated_power': 'auto', 'n_components': 2, 'n_oversamples': 10, 'power_iteration_normalizer': 'auto', 'random_state': None, 'svd_solver': 'auto', 'tol': 0.0, 'whiten': False}","['user_id', 'sleep_quality_score', 'mental_fatigue_score']","{'feature_types': {'numeric': ['user_id', 'sleep_quality_score', 'mental_fatigue_score'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'explained_variance_ratio': [0.6252147661320502, 0.3224670922162383], 'explained_variance': 0.9476818583482884}","For an unsupervised dataset, PCA produced valid structure and evaluated clustering metrics with features user_id, sleep_quality_score, mental_fatigue_score.",success,,0.000644,0.000378,{'feature_set_size': 3}
4bd54b7c-2582-4423-9f4e-b1841a2d3603,46721137-519d-474b-bbda-f3e2c3975347,unsupervised,unsupervised,,KMeans,unsupervised,"{'algorithm': 'lloyd', 'copy_x': True, 'init': 'k-means++', 'max_iter': 300, 'n_clusters': 2, 'n_init': 'auto', 'random_state': 42, 'tol': 0.0001, 'verbose': 0}","['user_id', 'stress_level', 'caffeine_intake_cups']","{'feature_types': {'numeric': ['user_id', 'stress_level', 'caffeine_intake_cups'], 'categorical': []}, 'scaling_enabled': True, 'encoding_enabled': True}","{'silhouette_score': 0.25628875169032206, 'davies_bouldin_score': 1.5876700328407634, 'calinski_harabasz_score': 71.48001402187664, 'cluster_count': 2}","For an unsupervised dataset with normalized features, KMeans achieved silhouette score 0.26.",success,,0.001413,0.003513,{'feature_set_size': 3}
